date,AAPL,MSFT,AMZN,NVDA,GOOGL,GOOG,META,TSLA,BRK-B,JPM,JNJ,V,UNH,PG,MA,HD,BAC,CVX,LLY,XOM,AVGO,COST,ABBV,PFE,MRK,PEP,KO,ADBE,CSCO,WMT,MCD,ACN,CRM,TMO,DIS,LIN,NFLX,ABT,DHR,WFC,CMCSA,VZ,NEE,NKE,PM,TXN,HON,UPS,LOW,RTX,MS,INTC,GS,AMD,IBM,SBUX,CAT,DE,UNP,BA
2020-05-01,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-04,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-05,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-06,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-07,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-08,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-11,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-12,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-13,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-14,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-15,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-18,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
2020-05-19,0.029999857539516717,0.02239909034558306,0.02545083393133493,0.030000735739799254,0.016666673341403197,6.086296175850591e-09,0.03000033130802868,0.01240377992066588,1.7726933776696733e-08,0.02999969697885725,0.029999562138139448,0.011030627117615103,0.021952628778214387,0.030000229296021842,0.029999822797895103,3.1618980134104754e-07,0.01666659560505488,0.009423180387311773,0.0014250116015325676,0.029999978206472495,1.882304751467839e-07,0.029999910623546216,2.758612263107535e-08,0.022701360975229488,0.016666677041063203,0.030000215477704616,0.029999766684052485,0.01666705086797801,0.026162360350734205,-7.144498408699859e-08,0.020770552326384775,0.016666658736574174,8.656535750526674e-08,0.030000171983341047,0.01741868906302485,-5.738399242966287e-08,0.030000989482557673,-3.1504172539222244e-08,0.030000320507122053,0.01653509907907951,-6.343423633342095e-08,0.02639153726088299,0.0299995444348953,0.03000050534966842,8.387538680963173e-09,6.898168661605266e-08,0.029999788145977088,0.03000015583996042,0.030001318633240497,-2.2982412208075093e-07,0.02999999401593225,2.1921383843043804e-07,-5.518960041165765e-08,8.454546244522166e-07,0.02999965325333791,0.016666864409554394,0.02999947207894126,-2.3114634156797126e-08,0.005931897589086362,-4.410030599769942e-07
